-60.,-0.9999815407379588
-59.88,-0.9932312644981743
-59.76,-0.972195906833636
-59.64,-0.937178001602841
-59.52,-0.8886812012294599
-59.4,-0.827403009661655
-59.28,-0.7542247563461036
-59.16,-0.6701989237193346
-59.04,-0.5765340096428891
-58.92,-0.47457714333784373
-58.8,-0.3657947117532107
-58.68,-0.2517512703787224
-58.56,-0.13408703955315232
-58.44,-0.014494314628392402
-58.32,0.10530687204597755
-58.2,0.22359349098128228
-58.08,0.33866429836085227
-57.96,0.4488643004081713
-57.84,0.5526085558830569
-57.72,0.6484049753491559
-57.6,0.7348757810432551
-57.48,0.8107773172167
-57.36,0.8750179380396716
-57.24,0.9266737133888028
-57.12,0.9650017151015574
-57.,0.9894506966429131
-56.88,0.9996690238005395
-56.76,0.9955097371261573
-56.64,0.9770326617888624
-56.52,0.9445035432733888
-56.4,0.8983902283690827
-56.28,0.8393559398665851
-56.16,0.7682497337397286
-56.04,0.6860942861486474
-55.92,0.5940711875281935
-55.8,0.4935039494475628
-55.68,0.3858389667295098
-55.56,0.2726247154707018
-55.44,0.15548948342889715
-55.32,0.03611794987826468
-55.2,-0.08377304384664085
-55.08,-0.20245918471562432
-54.96,-0.31823348867064566
-54.84,-0.42943085409273507
-54.72,-0.5344520063749485
-54.6,-0.63178649732133
-54.480000000000004,-0.7200344320672695
-54.36,-0.7979266059224621
-54.24,-0.8643427524592139
-54.12,-0.9183276545764105
-54.,-0.9591048873551856
-53.88,-0.986087986667076
-53.76,-0.9988888769834148
-53.64,-0.9973234531971754
-53.52,-0.981414233333494
-53.4,-0.9513900346036023
-53.28,-0.9076826766819854
-53.16,-0.8509207726691459
-53.04,-0.7819206918716561
-52.92,-0.7016748169208935
-52.8,-0.6113372678674123
-52.68,-0.5122073051655626
-52.56,-0.4057106447117201
-52.44,-0.29337895087745786
-52.32,-0.17682780770888296
-52.2,-0.05773348439940447
-52.08,0.06219117465913681
-51.96,0.18122138513107006
-51.84,0.297645226378651
-51.72,0.4097882629160543
-51.6,0.5160376302958769
-51.480000000000004,0.6148652300018491
-51.36,0.7048497029824996
-51.24,0.7846968738656461
-51.120000000000005,0.8532583689589004
-51.,0.9095481281478836
-50.88,0.9527565829185263
-50.76,0.9822623030423333
-50.64,0.9976409385691526
-50.519999999999996,0.9986713170681668
-50.4,0.9853386222409608
-50.28,0.9578346108393733
-50.16,0.9165548575093047
-50.04,0.8620930599036659
-49.92,0.7952324994708394
-49.8,0.7169347793413928
-49.68,0.6283259948425178
-49.56,0.5306805342110675
-49.44,0.4254027510140696
-49.32,0.3140067679323811
-49.2,0.19809469903311003
-49.08,0.07933360764601075
-48.96,-0.0405684681740921
-48.84,-0.159887081893855
-48.72,-0.27690618173456844
-48.6,-0.3899427879789364
-48.480000000000004,-0.49737119687069176
-48.36,-0.5976463650594318
-48.24,-0.6893261317783126
-48.120000000000005,-0.7710919545516155
-48.,-0.8417678728751249
-47.88,-0.9003374259377255
-47.76,-0.9459582707912375
-47.64,-0.9779742907256754
-47.519999999999996,-0.9959250331838434
-47.4,-0.9995523371707643
