-60.,-46.
-59.88,-45.88564917142498
-59.76,-45.771312070421835
-59.64,-45.656988711699135
-59.52,-45.54267914806859
-59.4,-45.428383529825226
-59.28,-45.31410186618869
-59.16,-45.19983418174336
-59.04,-45.085580639258104
-58.92,-44.97134126857445
-58.8,-44.8571160717737
-58.68,-44.742905116888416
-58.56,-44.62870849678323
-58.44,-44.51452629250324
-58.32,-44.40035858509356
-58.2,-44.28620545559925
-58.08,-44.17206698506542
-57.96,-44.057943254537165
-57.84,-43.94383434505958
-57.72,-43.82974033650166
-57.6,-43.71566128369758
-57.48,-43.601597251171434
-57.36,-43.487548312335925
-57.24,-43.373514540603736
-57.12,-43.259496009387554
-57.,-43.145492792100086
-56.88,-43.031504962154024
-56.76,-42.91753259296204
-56.64,-42.80357575878644
-56.52,-42.68963455036192
-56.4,-42.57570905170558
-56.28,-42.4617993412208
-56.16,-42.34790549731091
-56.04,-42.2340275983793
-55.92,-42.12016572282932
-55.8,-42.006319949064334
-55.68,-41.8924903554877
-55.56,-41.778677021521965
-55.44,-41.66488004465913
-55.32,-41.551099514658155
-55.2,-41.43733551536677
-55.08,-41.323588130632686
-54.96,-41.209857444303644
-54.84,-41.09614354022735
-54.72,-40.98244650225154
-54.6,-40.86876641422394
-54.480000000000004,-40.75510336029216
-54.36,-40.641457432151476
-54.24,-40.527828725359534
-54.12,-40.41421733471974
-54.,-40.3006233550355
-53.88,-40.187046881110206
-53.76,-40.073488007747265
-53.64,-39.959946829750095
-53.52,-39.846423441922084
-53.4,-39.73291793906663
-53.28,-39.61943041598715
-53.16,-39.50596096748705
-53.04,-39.39250968836972
-52.92,-39.27907667343857
-52.8,-39.16566201746606
-52.68,-39.052265816254234
-52.56,-38.93888817399724
-52.44,-38.825529197179364
-52.32,-38.712188992284915
-52.2,-38.59886766579819
-52.08,-38.485565324203456
-51.96,-38.37228207398505
-51.84,-38.25901802162724
-51.72,-38.14577327361432
-51.6,-38.0325479364306
-51.480000000000004,-37.91934211656037
-51.36,-37.80615592048792
-51.24,-37.69298945469755
-51.120000000000005,-37.5798428256736
-51.,-37.466716142235384
-50.88,-37.3536095213848
-50.76,-37.24052308189903
-50.64,-37.12745694255532
-50.519999999999996,-37.014411222130875
-50.4,-36.90138603940292
-50.28,-36.78838151314868
-50.16,-36.67539776214535
-50.04,-36.56243490517018
-49.92,-36.44949306100037
-49.8,-36.33657234841313
-49.68,-36.223672886185696
-49.56,-36.11079479309528
-49.44,-35.99793818791909
-49.32,-35.88510319383676
-49.2,-35.772289945650314
-49.08,-35.65949857747215
-48.96,-35.54672922336037
-48.84,-35.43398201737305
-48.72,-35.32125709356825
-48.6,-35.20855458600406
-48.480000000000004,-35.09587462873857
-48.36,-34.98321735582984
-48.24,-34.87058290133595
-48.120000000000005,-34.75797139931499
-48.,-34.64538298382503
-47.88,-34.53281778892415
-47.76,-34.42027594867042
-47.64,-34.30775760058203
-47.519999999999996,-34.19526289676179
-47.4,-34.082791989482466
-47.28,-33.97034503075586
-47.16,-33.85792217259376
-47.04,-33.74552356700799
-46.92,-33.63314936601036
-46.8,-33.520799721612654
-46.68,-33.408474785826705
-46.56,-33.29617471066431
-46.44,-33.18389964813726
-46.32,-33.07164975025739
-46.2,-32.95942516903649
-46.08,-32.84722605648636
-45.96,-32.735052564861874
-45.84,-32.62290485715484
-45.72,-32.510783108512705
-45.6,-32.39868749463932
-45.480000000000004,-32.28661819123856
-45.36,-32.174575374014275
-45.24,-32.062559218670344
-45.120000000000005,-31.950569900910626
-45.,-31.83860759643898
-44.88,-31.726672480959287
-44.76,-31.61476473017539
-44.64,-31.502884519791177
-44.52,-31.391032025510498
-44.4,-31.279207423037214
-44.28,-31.167410888075203
-44.16,-31.05564259632832
-44.04,-30.9439027233745
-43.92,-30.832191455280444
-43.8,-30.720508996570672
-43.68,-30.608855553239295
-43.56,-30.4972313312804
-43.44,-30.385636536688086
