-0.9999815407379588,0.0036908381112110977,0.000020339439749077924
-0.9932312644981743,-0.1160494734860142,0.00002048601969182733
-0.972195906833636,-0.23412071277682325,0.000020633993584388454
-0.937178001602841,-0.3488247213719347,0.000020783377927561632
-0.8886812012294599,-0.45851178272207277,0.000020934189405734562
-0.827403009661655,-0.5616043321446458,0.00002108644480884483
-0.7542247563461036,-0.6566196479354108,0.00002124016135228417
-0.6701989237193346,-0.7421911800223618,0.000021395356476601948
-0.5765340096428891,-0.8170882069336616,0.000021552047681237437
-0.47457714333784373,-0.8802335303551567,0.00002171025289669755
-0.3657947117532107,-0.9307189673904588,0.000021869990349785757
-0.2517512703787224,-0.9678184173142855,0.000022031278436957304
-0.13408703955315232,-0.9909983058390753,0.000022194135782929017
-0.014494314628392402,-0.9999252524425072,0.000022358581296497233
0.10530687204597755,-0.9944708660867075,0.000022524634158487712
0.22359349098128228,-0.9747135967293851,0.000022692313826308096
0.33866429836085227,-0.9409376063112885,0.000022861640038654204
0.4488643004081713,-0.8936286764256347,0.000023032632820163044
0.5526085558830569,-0.8334672234833908,0.000023205312486289698
0.6484049753491559,-0.7613185162469572,0.000023379699650021042
0.7348757810432551,-0.6782202291771506,0.000023555815263957357
0.8107773172167,-0.5853675155063691,0.00002373368057300181
0.8750179380396716,-0.48409582005188057,0.000023913317120116668
0.9266737133888028,-0.3758616734201583,0.00002409474676512316
0.9650017151015574,-0.2622217416820497,0.000024277991690191992
0.9894506966429131,-0.14481043816574712,0.000024463074405314022
0.9996690238005395,-0.02531641779970195,0.000024650017754008722
0.9955097371261573,0.09454171145940685,0.0000248388449189834
0.9770326617888624,0.2130401066066891,0.000025029579426700058
0.9445035432733888,0.3284744798552358,0.000025222245126595285
0.8983902283690827,0.43918461083544813,0.000025416866235650513
0.8393559398665851,0.5435782283971259,0.00002561346734323643
0.7682497337397286,0.6401539089408056,0.000025812073408056184
0.6860942861486474,0.7275226667972954,0.000026012709764686746
0.5940711875281935,0.8044279334155418,0.000026215402130052604
0.4935039494475628,0.869763634572819,0.000026420176610280055
0.3858389667295098,0.9225900935122586,0.000026627059707440487
0.2726247154707018,0.9621475425483335,0.00002683607832470976
0.15548948342889715,0.987867053968596,0.000027047259741631165
0.03611794987826468,0.9993787266790723,0.000027260631668175526
-0.08377304384664085,0.9965170001052391,0.000027476222249501086
-0.20245918471562432,0.9793230336405924,0.000027694060062649498
-0.31823348867064566,0.9480441187230045,0.00002791417412431089
-0.42943085409273507,0.9031301244858012,0.00002813659389868331
-0.5344520063749485,0.8452270219746042,0.00002836134930549446
-0.63178649732133,0.7751675935574471,0.000028588470728193568
-0.7200344320672695,0.6939594587701238,0.000028817989021766725
-0.7979266059224621,0.6027705824819397,0.000029049935506304556
-0.8643427524592139,0.5029124735713204,0.000029284341982572207
-0.9183276545764105,0.3958213235357262,0.000029521240750093595
-0.9591048873551856,0.2830373519662558,0.00002976066461472421
-0.986087986667076,0.1661826531186149,0.00003000264689788014
-0.9988888769834148,0.0469378665691237,0.000030247221445944146
-0.9973234531971754,-0.07298199289302543,0.00003049442263991155
-0.981414233333494,-0.19185220244964854,0.00003074428540521636
-0.9513900346036023,-0.3079631385200408,0.000030996845221755934
-0.9076826766819854,-0.4196448616545786,0.000031252138134156
-0.8509207726691459,-0.5252911334796975,0.00003151020076223101
-0.7819206918716561,-0.6233825217939609,0.0000317710703116469
-0.7016748169208935,-0.7125082541238252,0.000032034784584841945
-0.6113372678674123,-0.7913865023158746,0.00003230138199226127
-0.5122073051655626,-0.858882818874029,0.00003257090156116399
-0.4057106447117201,-0.9140264580602017,0.00003284338292935377
-0.29337895087745786,-0.9560243360741323,0.000033118866370832494
-0.17682780770888296,-0.9842724315355719,0.00003339739281319275
-0.05773348439940447,-0.9983644747338141,0.000033679003849985015
0.06219117465913681,-0.9980977958791716,0.000033963741753345696
0.18122138513107006,-0.9834762367579042,0.00003425164948685615
0.297645226378651,-0.9547100909891497,0.00003454277071870086
0.4097882629160543,-0.9122130823091812,0.00003483714983513766
0.5160376302958769,-0.8565964179981003,0.000035134831954232156
0.6148652300018491,-0.788659994486826,0.000035435862939879325
